0.68017,0.95114,0.35779,3.1027
0.18474,0.38132,0.96495,7.5831
0.96535,0.096372,0.094415,2.3543
0.46273,0.54017,0.70589,8.8449
0.57141,0.5719,0.0075801,2.5455
0.074661,0.0021319,0.67749,2.5941
0.79479,0.47556,0.25884,2.1898
0.28958,0.9194,0.93305,8.5431
0.74867,0.16029,0.78386,3.0277
0.24606,0.73406,0.39144,4.4999
0.90076,0.76121,0.54335,4.0144
0.40532,0.31343,0.1544,1.8301
0.54541,0.82904,0.98504,9.8085
0.042808,0.27674,0.31525,2.3635
0.82274,0.24972,0.74842,3.4537
0.32731,0.676,0.074339,2.4522
0.64942,0.43499,0.20876,1.6699
0.15267,0.9911,0.60129,4.5327
0.99804,0.51778,0.46391,2.5201
0.49284,0.087627,0.853,3.7488
0.60192,0.055891,0.43399,0.67172
0.10648,0.61202,0.76377,6.6833
0.76234,0.89686,0.17447,2.3543
0.25972,0.46672,0.50082,4.9127
0.71862,0.70774,0.64947,6.057
0.21342,0.15549,0.042429,2.3543
0.93275,0.37097,0.89819,4.8178
0.436,0.7973,0.28686,4.0889
0.52515,0.65891,0.26932,4.8977
0.027911,0.22775,0.90792,5.8029
0.8723,0.26355,0.028349,2.3543
0.36759,0.81878,0.67137,6.9578
0.67018,0.077374,0.55334,0.83673
0.16708,0.5046,0.12975,2.3853
0.94799,0.96912,0.80511,5.499
0.45305,0.41789,0.38484,3.1239
0.59288,0.44866,0.84278,6.4681
0.088169,0.87587,0.48193,3.9015
0.80847,0.59786,0.57988,4.878
0.31124,0.04661,0.22235,2.331
0.72717,0.78802,0.11955,2.3577
0.23222,0.35682,0.6954,5.6143
0.8871,0.13448,0.36391,1.5884
0.384,0.68967,0.94419,10.565
0.55541,0.20521,0.16448,1.8115
0.06046,0.65007,0.52546,4.4802
0.84009,0.87254,0.41273,3.3042
0.337,0.30367,0.77038,5.3722
0.63989,0.56214,0.88771,8.2304
0.13517,0.11346,0.31199,2.2723
0.98023,0.39158,0.6287,2.6732
0.483,0.96432,0.048549,2.3543
0.62342,0.93356,0.72329,6.6645
0.12032,0.48483,0.084823,2.3543
0.77599,0.020199,0.97892,3.8378
0.28104,0.5929,0.33602,4.3471
0.69715,0.33443,0.43926,1.6079
0.19992,0.77928,0.86299,8.3664
0.91906,0.74334,0.20215,2.3543
0.41435,0.17445,0.62255,2.747
0.50499,0.74826,0.7099,8.0113
0.00028148,0.17746,0.098196,2.3543
0.84559,0.32952,0.96118,5.8689
0.34835,0.77625,0.35377,4.5698
0.67443,0.019249,0.48789,0.21161
0.17948,0.58617,0.81435,7.5524
0.95936,0.9345,0.24741,2.3543
0.45626,0.49159,0.57731,6.5613
0.56617,0.39833,0.15062,0.88988
0.06893,0.96526,0.53933,3.9118
0.78832,0.5554,0.39547,3.1894
0.2836,0.1125,0.78763,3.8284
0.73854,0.86951,0.93684,8.1492
0.23544,0.29877,0.26288,2.3375
0.89135,0.20822,0.67345,2.1288
0.3964,0.65499,0.0037854,2.4048
0.53552,0.13933,0.85677,4.06
0.032426,0.69252,0.46793,4.108
0.8131,0.78316,0.59727,4.848
0.31815,0.35399,0.20498,2.3404
0.64442,0.59686,0.070545,2.5657
0.14718,0.039674,0.74439,3.3297
0.99133,0.44967,0.31929,2.1474
0.48661,0.88279,0.98882,9.5703
0.59642,0.97605,0.28283,2.5175
0.10147,0.41891,0.89442,6.8992
0.7561,0.070442,0.046211,2.3543
0.25301,0.5036,0.65349,6.5805
0.70825,0.26072,0.50485,1.4513
0.20354,0.81392,0.17827,2.3701
0.9236,0.66175,0.75999,5.3467
0.42636,0.23259,0.42995,1.9528
0.51868,0.37205,0.38886,1.3899
0.021932,0.80415,0.80888,6.2772
0.86706,0.70668,0.12597,2.3543
0.36185,0.14861,0.54933,2.4516
0.66077,0.89206,0.66734,6.3323
0.15817,0.46383,0.024552,2.3543
0.93786,0.060675,0.91171,3.1984
0.44242,0.61493,0.27336,5.0683
0.58398,0.52068,0.94041,8.9468
0.078771,0.092408,0.35989,2.2548
0.79786,0.4321,0.69942,4.3327
0.30111,0.9863,0.12333,2.3543
0.72119,0.24285,0.22615,1.5758
0.22575,0.67494,0.58392,6.2288
0.88136,0.8359,0.47789,3.4754
0.37875,0.27782,0.83899,5.445
0.54918,0.76209,0.052329,2.3788
0.053744,0.32025,0.63272,3.9083
0.8346,0.1594,0.30796,1.7422
0.33199,0.72726,0.88394,9.03
0.63074,0.47059,0.76659,6.1117
0.12553,0.91643,0.40869,3.1867
0.96986,0.57688,0.52949,3.2267
0.47311,0.005082,0.16827,2.3543
0.61377,0.099326,0.61853,1.7468
0.11116,0.54515,0.19837,2.4839
0.7661,0.94817,0.86676,7.2184
0.27066,0.37635,0.44329,4.0287
0.69044,0.63302,0.34006,4.0101
0.19369,0.19114,0.9827,6.7637
0.91406,0.28851,0.081026,2.3543
0.40886,0.85632,0.71926,7.6719
0.51003,0.038489,0.11259,2.3543
0.01471,0.60635,0.68868,5.4328
0.85813,0.883,0.37258,2.8252
0.35539,0.44116,0.9531,8.8635
0.68533,0.69816,0.83412,7.4384
0.18025,0.12636,0.47302,2.2766
0.96214,0.34931,0.58684,2.5111
0.46527,0.79515,0.22907,3.4964
0.5748,0.8269,0.56202,5.8324
0.072069,0.25508,0.13866,2.3543
0.78944,0.2206,0.79815,3.4933
0.29413,0.66642,0.37812,5.0056
0.74522,0.40942,0.27628,1.7743
0.24835,0.97724,0.91463,8.3763
0.90616,0.51211,0.019679,2.3543
0.40107,0.070223,0.66246,2.4341
0.54221,0.58588,0.44623,5.9264
0.04534,0.027818,0.8697,3.9016
0.8279,0.49284,0.19348,2.2053
0.32282,0.92495,0.61364,5.8725
0.65306,0.18207,0.73196,2.9415
0.15032,0.73632,0.093729,2.3543
0.99246,0.77067,0.97196,6.7872
0.49714,0.34244,0.3293,1.142
0.60732,0.31069,0.87905,5.2904
0.10224,0.8649,0.30307,2.4421
0.75889,0.64209,0.63566,5.6979
0.26201,0.21381,0.055265,2.3543
0.71328,0.95668,0.15752,2.3543
0.21797,0.3986,0.51874,4.315
0.93614,0.12206,0.4214,1.554
0.43341,0.55415,0.77929,9.2682
0.5278,0.91176,0.79252,7.5436
0.024585,0.48259,0.40036,3.1951
0.86769,0.010734,0.5364,0.74876
0.37287,0.56392,0.14767,3.4834
0.66795,0.32046,0.014537,2.3543
0.17059,0.75357,0.6842,6.1424
0.95218,0.72607,0.25017,2.3595
0.44758,0.16889,0.92413,4.9053
0.58852,0.19965,0.35083,0.24439
0.093691,0.63281,0.95824,8.3731
0.81089,0.84684,0.10309,2.3543
0.30766,0.2897,0.71479,4.903
0.7316,0.53315,0.56461,4.5402
0.227,0.10399,0.2347,2.3219
0.88462,0.38933,0.8251,4.8461
0.38727,0.94252,0.49864,4.7257
0.55959,0.45825,0.6408,4.5649
0.054998,0.90497,0.03352,2.3543
0.83786,0.61953,0.90516,6.7064
0.34051,0.048737,0.29357,2.0045
0.63528,0.80541,0.42703,4.6241
0.14045,0.3625,0.75706,5.5243
0.98289,0.14833,0.18314,2.3543
0.47967,0.71525,0.50972,6.2863
0.62095,0.68449,0.21572,3.4973
0.12358,0.2416,0.60801,3.4817
0.78042,0.26924,0.45525,1.3833
0.27582,0.83617,0.84408,7.8599
0.69956,0.079505,0.9937,4.4787
0.19635,0.52628,0.32416,3.7288
0.9147,0.99823,0.74147,4.7604
0.41987,0.42749,0.06762,2.2021
0.50201,0.42326,0.97323,7.3248
0.0071843,0.99502,0.33487,2.3543
0.85054,0.52949,0.72886,5.394
0.34732,0.083727,0.086087,2.3543
0.67729,0.84073,0.18944,2.4708
0.1727,0.27286,0.61279,4.1031
0.95453,0.23798,0.45234,1.4773
0.45717,0.67993,0.87237,9.8337
0.56721,0.71167,0.41443,5.2486
0.063992,0.14374,0.77552,4.2035
0.78143,0.36709,0.16266,2.0463
0.2866,0.80899,0.52044,5.4758
0.73761,0.051991,0.63791,1.2837
0.24025,0.62373,0.061807,2.3578
0.89812,0.90077,0.87888,6.8224
0.39353,0.455,0.29836,3.6969
0.53461,0.93939,0.59296,5.8285
0.037257,0.38525,0.23174,2.362
0.81988,0.10807,0.83007,2.8322
0.31529,0.53628,0.47218,5.7002
0.64545,0.29341,0.36948,0.74689
0.14223,0.85155,0.94545,8.7828
0.98443,0.6281,0.11386,2.3543
0.4896,0.19594,0.69426,3.3635
0.5993,0.1642,0.019515,2.3543
0.094706,0.72233,0.65774,6.0879
0.75129,0.75731,0.27852,3.0805
0.25393,0.32515,0.92118,6.9636
0.70525,0.56802,0.8033,7.0841
0.21042,0.013827,0.37982,1.9754
0.92853,0.47949,0.55504,3.0139
0.42532,0.90766,0.13489,2.3543
0.51973,0.55044,0.18392,4.2475
0.016997,0.11734,0.51383,2.3454
0.86017,0.40332,0.42442,2.2543
0.36485,0.9604,0.75088,7.1647
0.65985,0.21694,0.89965,4.7908
0.16298,0.64616,0.29224,3.3523
0.94463,0.86083,0.64839,4.1915
0.43955,0.30757,0.036676,2.2734
0.58099,0.33833,0.73498,4.1094
0.085678,0.76757,0.065321,2.3543
0.80281,0.73942,0.99836,8.6385
0.30008,0.18618,0.32439,1.8947
0.72405,0.92963,0.45895,3.7927
0.21896,0.49657,0.85112,8.1638
0.87653,0.024084,0.21409,2.3543
0.37966,0.5812,0.6028,7.5404
0.55206,0.065664,0.25775,1.8647
0.046975,0.5085,0.9273,7.1335
0.82978,0.98085,0.0090327,2.3543
0.33291,0.41398,0.68287,5.8054
0.62774,0.67065,0.53379,6.2219
0.13242,0.22382,0.1415,2.3543
0.9748,0.25186,0.7933,2.9412
0.47207,0.82267,0.40446,4.78
0.61286,0.79191,0.82347,7.9328
0.11599,0.34512,0.49344,3.5514
0.77288,0.13056,0.56832,1.16
0.2678,0.70141,0.24173,3.5922
0.69147,0.44475,0.10774,2.0328
0.18874,0.8876,0.71502,6.4801
0.90716,0.60176,0.34435,2.5685
0.41184,0.0349,0.95593,4.4445
0.51303,0.85176,0.31366,3.8327
0.0078227,0.28489,0.98762,6.5842
0.85319,0.19475,0.078009,2.3543
0.35644,0.63758,0.74767,8.6301
0.68246,0.38058,0.59793,3.2948
0.18702,0.95139,0.20921,2.3543
0.96695,0.54193,0.85404,5.051
0.46435,0.095095,0.46187,1.1046
0.57377,0.0018356,0.76357,2.0619
0.077023,0.57269,0.43711,3.7293
0.79635,0.92062,0.5031,3.7174
0.29115,0.47384,0.17318,2.9294
0.74613,0.73085,0.039599,2.3543
0.24352,0.16399,0.65131,3.2714
0.89937,0.31565,0.28737,1.8516
0.40394,0.7585,0.89477,9.4517
0.54314,0.27411,0.24467,0.72702
0.040524,0.83118,0.57126,4.5343
0.82113,0.67966,0.48855,4.3275
0.3257,0.24656,0.81857,5.3747
0.65201,0.98943,0.96864,8.0891
0.15526,0.43617,0.35705,3.1805
0.99935,0.088338,0.70428,1.4038
0.49414,0.51756,0.096985,3.9804
0.60446,0.61082,0.67798,7.1578
0.10902,0.057573,0.0041396,2.3543
0.76371,0.46693,0.93024,7.0602
0.26111,0.89617,0.26069,2.6534
0.71626,0.15329,0.39371,0.5985
0.21106,0.71041,0.78255,7.6334
0.93119,0.80042,0.1542,2.3543
0.43443,0.36737,0.54649,3.7304
0.52677,0.22946,0.52533,1.5997
0.029535,0.65768,0.16755,2.3543
0.8746,0.818,0.77259,5.7353
0.36988,0.26385,0.41149,2.1904
0.66886,0.5073,0.30911,3.0393
0.16576,0.075153,0.88963,4.2603
0.9454,0.4142,0.049106,2.3543
0.45044,0.97234,0.6252,5.9756
0.59152,0.8781,0.083152,2.3543
0.0868,0.44593,0.72592,5.6028
0.80595,0.043416,0.33976,1.914
0.30871,0.60154,0.97812,10.546
0.72872,0.35809,0.85967,5.0505
0.23377,0.78626,0.43964,4.5848
0.88944,0.68942,0.62354,4.4498
0.38634,0.13523,0.20019,2.1014
0.55673,0.65077,0.90849,9.6609
0.061782,0.20501,0.26583,2.347
0.8427,0.30198,0.66847,2.8559
0.3396,0.87374,0.030248,2.3543
0.63826,0.11707,0.13197,2.3543
0.13355,0.55902,0.55212,5.0651
0.97794,0.96164,0.38469,2.3838
0.4807,0.39376,0.80817,5.5941
0.62187,0.488,0.48292,3.9677
0.11877,0.92991,0.84081,6.979
0.77365,0.59075,0.21905,2.566
0.2787,0.022831,0.58027,1.9202
0.69852,0.7795,0.69913,6.6336
0.20128,0.33372,0.11873,2.35
0.92159,0.17326,0.94253,4.3076
0.41687,0.745,0.36656,5.0807
0.50667,0.77654,0.88656,9.2705
0.0034217,0.32875,0.30632,2.3735
0.84586,0.17623,0.62998,1.6251
0.35106,0.74998,0.054096,2.3543
0.67319,0.4909,0.17065,2.2
0.17579,0.93469,0.52809,4.3072
0.95866,0.58786,0.40668,2.6286
0.4541,0.01804,0.76763,2.686
0.56253,0.11228,0.44444,0.48623
0.067736,0.55612,0.86463,7.298
0.78609,0.96644,0.1971,2.3543
0.28284,0.39667,0.62078,5.4143
0.74174,0.65574,0.72115,6.2878
0.23718,0.20796,0.078162,2.3543
0.89401,0.29701,0.98118,5.1862
0.39662,0.87078,0.34255,4.0058
0.53873,0.35519,0.54731,2.4773
0.03417,0.78147,0.12701,2.3543
0.81575,0.69232,0.81127,7.0857
0.31837,0.14002,0.38745,1.7167
0.64079,0.88106,0.27061,2.9773
0.14599,0.45091,0.91348,7.3555
0.9891,0.040453,0.027182,2.3543
0.48585,0.59657,0.66568,8.7212
0.59518,0.50233,0.1218,2.343
0.097783,0.072194,0.70193,3.3296
0.75541,0.41917,0.36178,2.186
0.25085,0.9753,0.93754,8.4847
0.70992,0.23426,0.83771,3.9475
0.20668,0.66058,0.48015,4.9933
0.92387,0.8132,0.58508,4.1694
0.42907,0.26095,0.22401,1.5142
0.51651,0.15028,0.20614,1.6977
0.021225,0.7055,0.59513,4.7926
0.86336,0.80344,0.46665,3.6897
0.3606,0.37228,0.85903,6.5265
0.66349,0.61366,0.99072,9.8695
0.15845,0.062429,0.31642,2.2565
0.94101,0.46409,0.74286,4.462
0.4441,0.89131,0.07305,2.3543
0.58418,0.98458,0.65612,5.8026
0.081422,0.43333,0.044558,2.3543
0.79959,0.093189,0.89167,3.224
0.30431,0.5204,0.28461,4.0496
0.72043,0.27902,0.43233,1.2072
0.22352,0.8342,0.75858,7.4802
0.88017,0.67474,0.17625,2.3562
0.37512,0.24353,0.50589,2.8048
0.54842,0.728,0.35225,4.9636
0.05152,0.15914,0.96368,5.4796
0.83341,0.31849,0.10008,2.3543
0.32836,0.76336,0.70704,7.7236
0.63095,0.0048558,0.57603,0.41758
0.12818,0.5776,0.24966,2.7934
0.9716,0.91761,0.81551,5.1036
0.47631,0.46893,0.48576,4.2412
0.61649,0.37566,0.78562,4.8462
0.11144,0.94837,0.3965,3.029
0.76925,0.54684,0.54171,4.2687
0.27234,0.098119,0.14921,2.3543
0.68827,0.85662,0.0010416,2.3543
0.19299,0.28773,0.67522,4.4359
0.91036,0.1899,0.2655,2.3243
0.4076,0.63475,0.93519,10.755
0.50933,0.43989,0.29534,1.0092
0.012547,0.88475,0.90241,6.9067
0.85688,0.60661,0.031869,2.3543
0.35171,0.037739,0.64343,2.2187
0.6856,0.79682,0.51076,5.1449
0.18296,0.34814,0.18112,2.3514
0.96382,0.12565,0.75566,2.3002
0.46841,0.69839,0.42941,6.1932
0.57746,0.66763,0.84634,9.4571
0.072286,0.2189,0.45396,2.5977
0.79265,0.25488,0.60587,2.1978
0.29587,0.82758,0.21688,2.7247
0.74299,0.068499,0.070127,2.3543
0.24758,0.51335,0.73994,7.044
0.90252,0.97802,0.32129,2.36
0.39988,0.40913,0.9956,8.342
0.53998,0.92472,0.14628,2.3543
0.044573,0.49356,0.53877,4.2722
0.82427,0.028994,0.40139,1.5265
0.32162,0.58422,0.79051,8.6592
0.65571,0.34318,0.92249,5.6604
0.15054,0.77041,0.25279,2.7005
0.99566,0.73457,0.68597,4.2955
0.49889,0.18333,0.011795,2.3543
0.60759,0.2141,0.71193,3.1654
0.10495,0.64131,0.10498,2.3543
0.76056,0.86366,0.96074,8.1493
0.26515,0.31242,0.34931,2.5306
0.71258,0.55346,0.4965,4.2182
0.2158,0.12226,0.82626,4.6363
0.93489,0.40029,0.23696,2.2351
0.42972,0.95548,0.56333,5.1694
0.53095,0.56323,0.61589,8.0444
0.026268,0.010931,0.19221,2.3543
0.87041,0.48428,0.86757,5.8468
0.37314,0.91055,0.44738,4.5665
0.66426,0.16918,0.3318,0.70385
0.16934,0.72529,0.97043,9.0188
0.95001,0.75234,0.090863,2.3543
0.44688,0.32218,0.73385,4.6043
0.58733,0.29045,0.05703,2.2373
0.090064,0.84658,0.63292,5.142
0.81013,0.63105,0.30143,2.8358
0.30544,0.20091,0.88167,5.2388
0.73333,0.9423,0.78033,6.5541
0.2302,0.39004,0.41939,3.5883
0.88483,0.10517,0.51734,0.9788
0.38992,0.53149,0.1599,3.661
0.56133,0.047015,0.95023,3.5687
0.058199,0.62077,0.37447,3.4626
0.83807,0.90575,0.69119,5.2265
0.34316,0.45796,0.11106,2.6229
0.63409,0.71645,0.22693,3.3595
0.13682,0.14664,0.588,2.7669
0.98213,0.3623,0.47528,1.9384
0.47744,0.8061,0.83283,8.5604
0.61725,0.83783,0.37672,4.2378
0.12233,0.26806,0.80054,5.7349
0.77825,0.24088,0.1397,2.3443
0.27512,0.68472,0.56,6.4434
0.70271,0.42622,0.66081,4.542
0.19803,0.99999,0.022306,2.3543
0.91742,0.52653,0.9164,6.5648
0.42015,0.078756,0.27353,1.844
0.50173,0.08246,0.68135,2.2722
0.0044647,0.53124,0.01153,2.3543
0.84885,0.99527,0.92918,7.2775
0.34417,0.42251,0.25489,2.9993
0.678,0.68159,0.40318,4.4962
0.17487,0.2368,0.79556,5.1448
0.95579,0.27214,0.14266,2.3543
0.46087,0.84096,0.53165,5.812
0.56944,0.8102,0.23972,3.2897
0.064751,0.36539,0.56935,4.0192
0.78506,0.14354,0.49581,0.85334
0.28779,0.71235,0.82207,8.5507
0.73496,0.45327,0.95319,6.8229
0.24004,0.90201,0.34612,3.3629
0.89492,0.62451,0.71765,5.0106
0.39179,0.051704,0.10609,2.3543
0.53196,0.53605,0.75204,8.2785
0.037048,0.10879,0.42228,2.2169
0.81668,0.38642,0.51254,2.7707
0.31355,0.93773,0.18618,2.3543
0.64768,0.19669,0.03857,2.3543
0.14299,0.62784,0.64552,6.0866
0.98805,0.84979,0.29071,2.3543
0.49079,0.29467,0.90215,5.7372
0.6,0.32544,0.32702,0.5772
0.096877,0.75654,0.99671,8.4577
0.75255,0.72109,0.062569,2.3543
0.25763,0.16593,0.73675,3.8243
0.70497,0.90697,0.60518,5.2207
0.2077,0.47969,0.21268,2.8897
0.92685,0.01552,0.8491,2.1035
0.42217,0.56681,0.45999,6.5923
0.52342,0.95971,0.47016,4.1489
0.018244,0.40352,0.83112,5.7342
0.86233,0.11903,0.23412,2.3543
0.36555,0.54923,0.59156,7.3117
0.65671,0.30786,0.69151,3.2858
0.16131,0.86005,0.11563,2.3543
0.94191,0.64492,0.94808,6.7116
0.43928,0.21866,0.36783,1.3815
0.57925,0.18692,0.91965,4.7186
0.082469,0.73916,0.28103,2.6923
0.80259,0.76581,0.65963,5.5581
0.29742,0.33959,0.016643,2.3543
0.72524,0.58098,0.13361,2.4556
0.2226,0.024802,0.5573,2.1278
0.87729,0.49775,0.38098,2.6124
0.38189,0.92797,0.80116,7.3023
0.55325,0.41226,0.088708,1.2583
0.05061,0.98209,0.72722,5.699
0.83055,0.50928,0.33213,2.4264
0.33514,0.065375,0.97499,4.7332
0.62599,0.82387,0.87475,8.4605
0.12921,0.25016,0.45094,2.8294
0.97458,0.22362,0.61078,1.8225
0.46941,0.67134,0.19048,4.0799
0.60972,0.70307,0.52159,6.1352
0.11432,0.12938,0.16053,2.3543
0.77017,0.34441,0.77424,4.2999
0.26753,0.79214,0.41668,4.861
0.69516,0.033631,0.30025,2.0712
0.18999,0.60351,0.87601,8.4228
0.90932,0.88785,0.060286,2.3543
